age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
60,management,married,no,yes,no,may,396,-1,1,0,,1,1,0,0.0,9.460242692591084,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
33,management,married,no,yes,no,may,765,342,1,1,342.0,1,1,0,1.0986122886681098,9.285818833152089,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,management,married,no,yes,no,may,1489,-1,1,0,,1,1,0,0.0,8.966994113344454,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
31,management,single,no,yes,yes,may,1347,363,1,1,363.0,1,1,1,0.6931471805599453,8.84043543926657,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,management,married,no,yes,yes,may,1074,344,1,1,344.0,1,1,1,1.3862943611198906,9.041566627727496,4.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,management,married,no,yes,no,may,667,-1,1,0,,1,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,management,married,no,yes,no,may,686,-1,1,0,,1,1,0,0.0,8.942591637231851,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,management,married,no,yes,yes,may,923,-1,1,0,,1,1,1,0.0,9.139273923542325,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,management,single,no,yes,no,may,457,-1,1,0,,1,1,0,0.0,8.848365694942547,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
42,blue-collar,married,no,yes,no,may,757,170,1,1,170.0,1,1,0,1.3862943611198906,9.025214887849494,2.0,0,0,True,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
33,admin.,single,no,yes,no,may,1046,-1,1,0,,1,1,0,0.0,8.898911905794401,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,management,single,no,yes,no,may,855,342,1,1,342.0,1,1,0,0.6931471805599453,8.832441791585824,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,management,single,no,yes,yes,may,542,-1,1,0,,1,1,1,0.0,9.043931533642278,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,services,single,no,yes,no,may,609,337,1,1,337.0,1,0,1,0.6931471805599453,8.791486026749002,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
59,admin.,single,no,yes,yes,may,574,-1,1,0,,1,1,1,0.0,9.106645135637418,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,blue-collar,married,no,yes,no,may,983,-1,1,0,,1,1,0,0.0,9.294681520409934,4.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
50,services,married,no,yes,yes,may,661,267,1,1,267.0,1,1,1,2.4849066497880004,9.382022193665792,1.0,0,0,False,True,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
51,technician,married,no,yes,no,may,623,-1,1,0,,1,0,1,0.0,8.498010371999463,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
51,admin.,married,no,no,no,may,476,352,1,1,352.0,0,1,0,0.6931471805599453,9.197660318818809,1.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
60,blue-collar,married,no,yes,no,may,957,-1,1,0,,1,1,0,0.0,9.098179005087852,2.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,technician,single,no,yes,no,may,347,337,1,1,337.0,1,0,0,1.9459101490553128,8.831857935197906,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
43,management,married,no,yes,no,may,1030,169,1,1,169.0,1,1,0,1.3862943611198906,9.021356672308675,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
31,admin.,single,no,yes,no,may,895,295,1,1,295.0,1,0,0,1.0986122886681098,8.831857935197906,2.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,blue-collar,single,no,yes,no,may,798,-1,1,0,,1,1,0,0.0,8.87626525995469,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
23,housemaid,married,no,yes,no,may,1391,-1,1,0,,1,1,0,0.0,8.841448244098858,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
49,blue-collar,single,no,yes,no,may,1516,353,1,1,353.0,1,1,0,1.0986122886681098,9.104424146384634,2.0,0,0,False,True,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
42,unemployed,married,no,yes,no,may,787,356,1,1,356.0,1,1,0,1.0986122886681098,8.882530508433623,3.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,blue-collar,married,no,yes,no,may,877,-1,1,0,,1,1,0,0.0,8.840869624091395,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,admin.,married,yes,yes,yes,may,553,288,1,1,288.0,1,0,1,0.6931471805599453,8.816260208734581,3.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,services,divorced,no,yes,yes,may,1135,323,1,1,323.0,1,1,1,3.4339872044851463,8.916908467543795,3.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,technician,divorced,no,yes,no,may,882,-1,1,0,,1,1,0,0.0,8.87346805533363,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,blue-collar,divorced,no,yes,no,may,878,170,1,1,170.0,1,0,1,1.791759469228055,8.804625232612809,3.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,admin.,single,no,yes,no,may,491,344,1,1,344.0,1,1,0,1.0986122886681098,9.126306376366172,2.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
23,technician,single,no,yes,no,may,763,-1,1,0,,1,1,0,0.0,8.832441791585824,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
57,admin.,married,no,yes,no,may,704,323,1,1,323.0,1,1,0,1.9459101490553128,9.461410325931231,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,blue-collar,married,no,yes,no,may,501,-1,1,0,,1,1,0,0.0,8.879333174786028,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,management,single,no,yes,no,may,606,-1,1,0,,1,1,0,0.0,9.199279424616758,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
42,management,married,no,yes,no,may,579,295,1,1,295.0,1,1,0,0.6931471805599453,8.832441791585824,2.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
47,blue-collar,divorced,no,yes,yes,may,1080,-1,1,0,,1,1,1,0.0,8.916237731721479,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,management,married,no,yes,no,may,308,-1,1,0,,1,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
57,management,married,no,yes,yes,may,662,367,1,1,367.0,1,1,1,0.6931471805599453,8.946244609330543,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,technician,single,no,yes,no,may,568,-1,1,0,,1,1,0,0.0,8.963288275610298,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,technician,single,no,yes,no,may,1448,-1,1,0,,1,1,0,0.0,8.858510813033927,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
56,blue-collar,divorced,no,yes,yes,may,728,-1,1,0,,1,0,1,0.0,8.830543010616596,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
33,admin.,divorced,no,no,no,may,398,-1,1,0,,0,1,0,0.0,8.954156966583772,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
59,retired,married,no,yes,yes,may,685,366,1,1,366.0,1,1,1,0.6931471805599453,8.853236764745898,2.0,0,0,False,True,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
47,retired,married,no,no,yes,may,479,359,1,1,359.0,1,1,1,1.3862943611198906,9.014690384970896,2.0,0,0,True,False,False,False,True,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
42,management,married,no,yes,yes,may,682,347,1,1,347.0,1,0,1,1.3862943611198906,8.747193183526933,3.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,self-employed,single,no,yes,no,may,423,-1,1,0,,1,1,0,0.0,9.0432226489245,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,self-employed,married,no,yes,no,may,657,-1,1,0,,1,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
41,admin.,single,no,yes,yes,may,1038,370,1,1,370.0,1,0,1,0.6931471805599453,8.815815203906352,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
43,management,divorced,no,yes,no,may,1514,284,1,1,284.0,1,1,0,1.0986122886681098,8.913146539151807,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
24,services,married,no,yes,no,may,733,-1,1,0,,1,1,0,0.0,9.33688491330114,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,services,married,no,yes,no,may,666,-1,1,0,,1,0,1,0.0,8.803424211600703,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,blue-collar,married,no,no,no,may,1017,-1,1,0,,0,0,1,0.0,8.765770543987257,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,services,single,no,yes,no,may,610,-1,1,0,,1,0,1,0.0,8.723882104658486,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,management,single,no,yes,no,may,608,-1,1,0,,1,1,0,0.0,9.017847259860732,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,services,married,no,yes,no,may,475,171,1,1,171.0,1,1,0,1.9459101490553128,9.40442579569038,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,blue-collar,married,no,yes,no,may,1232,-1,1,0,,1,1,0,0.0,8.940367233305174,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
25,student,single,no,yes,no,may,819,-1,1,0,,1,1,0,0.0,8.884887201837403,2.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,management,married,no,yes,no,may,877,300,1,1,300.0,1,1,0,1.0986122886681098,8.93748122841604,7.0,0,0,False,True,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
41,blue-collar,married,no,yes,no,may,911,-1,1,0,,1,1,0,0.0,8.997765772011208,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,admin.,divorced,no,yes,no,may,365,-1,1,0,,1,0,1,0.0,8.705828110266784,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,entrepreneur,married,no,yes,no,may,882,-1,1,0,,1,1,0,0.0,9.55591392284374,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,admin.,divorced,no,yes,no,may,515,350,1,1,350.0,1,1,0,1.791759469228055,8.899457906353966,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,housemaid,single,no,yes,no,may,1203,306,1,1,306.0,1,1,0,0.6931471805599453,8.860499167616016,1.0,0,0,True,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,blue-collar,married,no,yes,no,may,560,-1,1,0,,1,1,0,0.0,9.066123521215774,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
31,admin.,married,no,yes,yes,may,703,-1,1,0,,1,1,1,0.0,8.832149906002899,4.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,blue-collar,married,no,yes,yes,may,690,-1,1,0,,1,0,1,0.0,8.816260208734581,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
58,entrepreneur,married,no,yes,no,may,1272,-1,1,0,,1,1,0,0.0,8.925188429378027,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
48,services,divorced,no,yes,no,may,1062,349,1,1,349.0,1,0,1,1.3862943611198906,8.77770959579525,3.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
