age,job,marital,default,housing,loan,day,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown
26,management,single,no,no,no,26,apr,192,334,1,1,334.0,0,1,0,0.6931471805599453,8.863757191604241,1.0,0,0,True,False,False,True,False,False,False,True,False
45,blue-collar,single,no,yes,no,26,apr,1472,192,1,1,192.0,1,0,0,1.6094379124341003,8.831857935197906,1.0,0,0,True,False,False,True,False,False,True,False,False
29,management,single,no,no,no,26,apr,328,143,1,1,143.0,0,1,0,1.0986122886681098,9.023287640806327,2.0,0,0,False,False,True,True,False,False,False,True,False
30,technician,single,no,no,no,26,apr,212,202,1,1,202.0,0,1,0,1.0986122886681098,8.92319149068606,1.0,0,0,False,False,True,True,False,False,False,True,False
26,unemployed,single,no,no,no,26,apr,175,-1,1,0,,0,1,0,0.0,8.843037724962366,1.0,1,0,False,False,False,True,False,False,False,True,False
63,blue-collar,married,no,no,no,27,apr,325,180,1,1,180.0,0,1,0,2.0794415416798357,8.848509300888079,1.0,0,0,True,False,False,False,True,True,False,False,False
37,unemployed,single,no,no,no,27,apr,426,179,1,1,179.0,0,1,0,1.3862943611198906,9.166492972195906,2.0,0,0,False,True,False,False,True,False,True,False,False
26,management,single,no,no,no,27,apr,321,449,1,1,449.0,0,1,0,0.6931471805599453,9.022443300849043,1.0,0,0,False,True,False,True,False,False,False,True,False
54,admin.,married,no,no,no,27,apr,473,182,1,1,182.0,0,1,0,1.0986122886681098,8.85209276347713,2.0,0,0,True,False,False,False,True,False,False,False,True
30,admin.,single,no,yes,no,27,apr,370,-1,1,0,,1,1,0,0.0,8.957252944288902,1.0,1,1,False,False,False,False,False,False,True,False,False
61,retired,married,no,no,no,27,apr,159,-1,1,0,,0,1,0,0.0,8.975503722070927,3.0,1,0,False,False,False,True,False,False,True,False,False
69,retired,married,no,no,no,28,apr,184,126,1,1,126.0,0,0,0,1.0986122886681098,8.831857935197906,2.0,0,0,False,True,False,True,False,False,True,False,False
76,self-employed,married,no,no,no,28,apr,403,182,1,1,182.0,0,1,0,0.6931471805599453,9.37864751738456,1.0,0,0,False,False,True,False,True,False,False,False,True
30,management,single,no,no,no,28,apr,545,181,1,1,181.0,0,1,0,2.1972245773362196,8.928772900524256,2.0,0,0,False,False,True,True,False,False,False,True,False
64,retired,married,no,no,no,28,apr,392,182,1,1,182.0,0,1,0,0.6931471805599453,9.361859019615093,1.0,0,0,False,False,True,True,False,False,True,False,False
55,housemaid,married,no,yes,no,28,apr,623,181,1,1,181.0,1,1,0,1.3862943611198906,8.963288275610298,1.0,0,0,False,False,True,True,False,False,True,False,False
55,technician,married,no,no,no,28,apr,387,-1,1,0,,0,1,0,0.0,9.00810178134187,2.0,1,0,False,False,False,True,False,False,False,True,False
29,management,single,no,no,no,29,apr,226,-1,1,0,,0,1,0,0.0,9.190545744648004,2.0,1,0,False,False,False,True,False,False,False,True,False
41,unemployed,married,no,no,no,29,apr,882,181,1,1,181.0,0,0,0,1.3862943611198906,8.831857935197906,1.0,0,0,False,False,True,True,False,False,False,True,False
63,retired,married,no,no,no,29,apr,660,191,1,1,191.0,0,1,0,0.6931471805599453,9.847763403763766,1.0,0,0,True,False,False,False,True,True,False,False,False
45,admin.,married,no,no,no,29,apr,388,-1,1,0,,0,1,0,0.0,9.19573421958682,2.0,1,0,False,False,False,True,False,False,True,False,False
32,technician,single,no,no,no,29,apr,250,-1,1,0,,0,1,0,0.0,8.886962034866128,3.0,1,0,False,False,False,True,False,False,False,True,False
41,self-employed,married,no,yes,no,29,apr,395,426,1,1,426.0,1,0,0,0.6931471805599453,8.831857935197906,3.0,0,0,False,True,False,False,True,False,False,True,False
37,management,married,no,no,no,29,apr,449,398,1,1,398.0,0,1,0,0.6931471805599453,8.911125383710678,1.0,0,0,False,False,True,True,False,False,True,False,False
19,student,single,no,no,no,30,apr,169,190,1,1,190.0,0,1,0,1.0986122886681098,8.878776071707552,1.0,0,0,False,False,True,True,False,False,True,False,False
61,retired,divorced,no,no,no,30,apr,315,182,1,1,182.0,0,1,0,1.0986122886681098,9.313979406735669,1.0,0,0,False,False,True,True,False,False,True,False,False
40,unemployed,single,no,no,no,30,apr,463,-1,1,0,,0,1,0,0.0,8.842315546841863,1.0,1,0,False,False,False,True,False,False,False,True,False
30,management,married,no,no,no,30,apr,262,189,1,1,189.0,0,1,0,2.4849066497880004,9.321613374385612,3.0,0,0,False,True,False,True,False,False,False,True,False
54,technician,married,no,no,no,30,apr,183,183,1,1,183.0,0,1,0,1.0986122886681098,8.887928819003305,1.0,0,0,False,False,True,True,False,False,False,True,False
49,admin.,married,no,no,no,30,apr,551,-1,1,0,,0,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False
45,admin.,married,no,no,no,4,may,552,90,1,1,90.0,0,1,0,1.0986122886681098,8.861350110795998,1.0,0,0,False,False,True,True,False,False,True,False,False
48,blue-collar,married,no,yes,no,4,may,361,89,1,1,89.0,1,1,0,1.3862943611198906,9.057072635572965,1.0,0,0,False,False,True,True,False,False,True,False,False
60,blue-collar,married,no,no,no,4,may,494,95,1,1,95.0,0,1,0,1.0986122886681098,8.832587702434553,1.0,0,0,False,False,True,True,False,True,False,False,False
34,unemployed,single,no,no,no,4,may,714,-1,1,0,,0,1,0,0.0,9.084096645401932,1.0,1,0,False,False,False,False,True,False,True,False,False
29,housemaid,single,no,no,no,4,may,268,88,1,1,88.0,0,1,0,1.6094379124341003,8.834628222017367,1.0,0,0,False,False,True,True,False,False,False,True,False
77,retired,married,no,no,no,4,may,421,92,1,1,92.0,0,1,0,1.0986122886681098,9.592263871501313,1.0,0,0,False,False,True,False,True,False,False,True,False
64,management,married,no,no,no,4,may,153,182,1,1,182.0,0,1,0,2.4849066497880004,9.127067452782361,2.0,0,0,False,False,True,True,False,False,False,False,True
80,retired,married,no,no,no,4,may,209,53,1,1,53.0,0,1,0,1.3862943611198906,8.854236693405742,1.0,0,0,False,False,True,False,True,True,False,False,False
26,technician,single,no,no,no,5,may,188,-1,1,0,,0,1,0,0.0,8.88875674784872,2.0,1,0,False,False,False,True,False,False,False,True,False
33,admin.,married,no,yes,no,5,may,389,195,1,1,195.0,1,1,0,1.6094379124341003,8.843326450242271,1.0,0,0,False,False,True,True,False,False,False,True,False
41,technician,single,no,yes,no,5,may,258,90,1,1,90.0,1,1,0,2.0794415416798357,9.047233034106032,1.0,0,0,False,False,True,True,False,False,False,True,False
28,management,single,no,no,no,5,may,338,-1,1,0,,0,1,0,0.0,8.89370997756851,1.0,1,0,False,False,False,True,False,False,False,True,False
74,retired,married,no,no,no,5,may,226,99,1,1,99.0,0,1,0,1.0986122886681098,8.959825623865841,1.0,0,0,True,False,False,True,False,False,True,False,False
29,student,single,no,no,no,5,may,232,89,1,1,89.0,0,1,0,1.6094379124341003,9.187890243138591,1.0,0,0,False,True,False,True,False,False,False,False,True
72,retired,married,no,no,no,5,may,510,-1,1,0,,0,1,0,0.0,9.121836973384779,4.0,1,0,False,False,False,False,True,True,False,False,False
18,student,single,no,no,no,5,may,443,-1,1,0,,0,1,0,0.0,8.881419551507804,4.0,1,0,False,False,False,True,False,False,False,False,True
46,blue-collar,married,no,yes,no,6,may,246,55,1,1,55.0,1,1,0,1.791759469228055,8.921190556249368,1.0,0,0,False,False,True,True,False,False,True,False,False
37,technician,married,no,no,no,6,may,195,90,1,1,90.0,0,1,0,1.3862943611198906,8.844624683385302,1.0,0,0,False,True,False,True,False,False,False,True,False
37,management,married,no,no,no,6,may,243,98,1,1,98.0,0,1,0,1.0986122886681098,9.119540007649686,2.0,0,0,True,False,False,True,False,False,False,True,False
32,technician,married,no,no,yes,7,may,292,-1,1,0,,1,1,1,0.0,8.898638793680181,3.0,1,0,False,False,False,True,False,False,True,False,False
51,technician,married,no,no,no,7,may,662,66,1,1,66.0,0,0,0,1.0986122886681098,8.831857935197906,2.0,0,0,False,False,True,True,False,False,False,True,False
77,unknown,married,no,no,no,7,may,300,-1,1,0,,0,1,0,0.0,8.888204871455022,3.0,1,0,False,False,False,False,True,False,False,False,True
35,management,married,no,no,no,7,may,226,88,1,1,88.0,0,1,0,1.6094379124341003,8.840869624091395,2.0,0,0,False,False,True,True,False,False,False,True,False
53,management,married,no,no,no,7,may,211,88,1,1,88.0,0,1,0,2.1972245773362196,9.257510176452573,4.0,0,0,False,False,True,True,False,False,False,True,False
46,management,married,no,yes,no,10,may,583,53,1,1,53.0,1,1,0,1.9459101490553132,8.870943863837724,6.0,0,0,False,False,True,True,False,False,False,True,False
78,retired,divorced,no,no,no,12,may,309,181,1,1,181.0,0,1,0,0.6931471805599453,9.236592743120248,1.0,0,0,False,False,True,True,False,False,True,False,False
34,technician,married,no,no,no,12,may,171,181,1,1,181.0,0,1,0,1.3862943611198906,8.851090687664982,2.0,0,0,False,False,True,True,False,False,True,False,False
54,management,married,no,no,no,12,may,166,182,1,1,182.0,0,1,0,2.3978952727983707,9.044639916198465,3.0,0,0,False,False,True,True,False,False,False,True,False
33,services,married,no,no,no,12,may,317,181,1,1,181.0,0,1,0,1.791759469228055,8.886685639065584,1.0,0,0,False,False,True,True,False,False,True,False,False
23,student,single,no,no,no,12,may,411,-1,1,0,,0,1,0,0.0,9.146228426508939,1.0,1,0,False,False,False,True,False,False,False,False,True
34,technician,single,no,yes,no,13,may,620,-1,1,0,,1,1,0,0.0,9.178540059426386,3.0,1,0,False,False,False,True,False,False,False,True,False
32,unemployed,single,no,yes,no,13,may,289,-1,1,0,,1,1,0,0.0,8.971448463693834,1.0,1,0,False,False,False,True,False,False,True,False,False
54,unknown,married,no,no,no,13,may,260,91,1,1,91.0,0,1,0,1.6094379124341003,9.111072370317514,1.0,0,0,False,False,True,True,False,False,True,False,False
40,admin.,married,no,yes,no,13,may,306,181,1,1,181.0,1,1,0,1.791759469228055,8.869116865929483,1.0,0,0,False,False,True,True,False,False,True,False,False
63,retired,divorced,no,no,no,13,may,263,181,1,1,181.0,0,0,0,1.0986122886681098,8.831857935197906,1.0,0,0,False,False,True,True,False,False,False,True,False
37,management,married,no,yes,no,13,may,216,87,1,1,87.0,1,1,0,2.3978952727983707,9.193804403336083,1.0,0,0,False,False,True,True,False,False,False,True,False
48,blue-collar,married,no,yes,no,13,may,328,182,1,1,182.0,1,1,0,1.3862943611198906,8.997023381479709,2.0,0,0,False,False,True,True,False,False,True,False,False
28,technician,single,no,no,no,13,may,624,-1,1,0,,0,1,0,0.0,9.125218118559348,1.0,1,0,False,False,False,True,False,False,True,False,False
35,management,married,no,no,no,13,may,331,90,1,1,90.0,0,1,0,1.3862943611198906,9.605687801896062,1.0,0,0,False,False,True,True,False,False,False,True,False
29,management,single,no,no,no,13,may,270,-1,1,0,,0,0,1,0.0,8.82790796297859,1.0,1,0,False,False,False,True,False,False,False,True,False
68,retired,married,no,no,no,13,may,356,71,1,1,71.0,0,1,0,1.791759469228055,8.986571625268054,1.0,0,0,False,False,True,True,False,False,True,False,False
53,blue-collar,single,no,no,no,13,may,393,84,1,1,84.0,0,1,0,0.6931471805599453,8.968650903374874,1.0,0,0,False,True,False,True,False,False,True,False,False
37,technician,single,no,no,no,13,may,234,87,1,1,87.0,0,1,0,1.3862943611198906,8.860215358901183,1.0,0,0,False,False,True,True,False,False,False,True,False
58,admin.,married,no,no,no,13,may,336,87,1,1,87.0,0,1,0,1.791759469228055,8.85623355614316,3.0,0,0,False,False,True,True,False,False,True,False,False
37,management,married,no,yes,no,14,may,567,275,1,1,275.0,1,1,0,1.6094379124341003,8.887652690325586,3.0,0,0,True,False,False,True,False,False,False,True,False
37,admin.,married,no,no,no,14,may,404,183,1,1,183.0,0,1,0,1.0986122886681098,8.83608319099221,2.0,0,0,False,True,False,True,False,False,False,True,False
34,admin.,married,no,no,no,14,may,526,179,1,1,179.0,0,1,0,1.3862943611198906,8.95789673495042,3.0,0,0,False,False,True,True,False,False,True,False,False
50,admin.,married,no,yes,no,14,may,196,182,1,1,182.0,1,1,0,1.6094379124341003,9.25502688959859,8.0,0,0,False,False,True,True,False,False,True,False,False
56,management,married,no,no,no,14,may,220,179,1,1,179.0,0,1,0,0.6931471805599453,8.951440100949855,1.0,0,0,False,False,True,True,False,True,False,False,False
57,retired,married,no,no,no,14,may,700,92,1,1,92.0,0,1,0,2.0794415416798357,9.693753688131835,4.0,0,0,False,False,True,True,False,True,False,False,False
29,unemployed,single,no,no,no,14,may,1205,178,1,1,178.0,0,1,0,2.0794415416798357,9.014690384970896,2.0,0,0,False,False,True,True,False,True,False,False,False
75,retired,married,no,no,no,14,may,809,179,1,1,179.0,0,1,0,1.6094379124341003,9.463120392418698,1.0,0,0,False,False,True,True,False,False,False,True,False
24,management,single,no,no,no,14,may,396,-1,1,0,,0,1,0,0.0,8.83200393125627,5.0,1,0,False,False,False,True,False,False,False,True,False
46,management,married,no,no,no,14,may,466,88,1,1,88.0,0,1,0,1.3862943611198906,8.881558488638976,4.0,0,0,False,False,True,True,False,False,False,True,False
27,student,single,no,no,no,17,may,379,258,1,1,258.0,0,1,0,2.3978952727983707,8.837536046107568,1.0,0,0,False,True,False,True,False,False,False,True,False
52,management,married,no,no,no,17,may,376,181,1,1,181.0,0,1,0,1.3862943611198906,8.913550280493675,1.0,0,0,False,False,True,True,False,False,False,True,False
38,management,married,no,no,no,17,may,272,182,1,1,182.0,0,1,0,1.3862943611198906,9.002701007197938,2.0,0,0,False,False,True,True,False,False,False,True,False
33,management,single,no,no,no,17,may,508,-1,1,0,,0,1,0,0.0,9.128370809108931,1.0,1,0,False,False,False,True,False,False,False,True,False
53,admin.,married,no,yes,no,18,may,387,-1,1,0,,1,1,0,0.0,8.839566503657949,1.0,1,0,False,False,False,True,False,False,True,False,False
64,retired,married,no,no,no,18,may,336,89,1,1,89.0,0,1,0,1.791759469228055,9.0432226489245,1.0,0,0,True,False,False,True,False,False,True,False,False
84,retired,divorced,no,no,no,18,may,353,-1,1,0,,0,1,0,0.0,8.921057018157429,3.0,1,0,False,False,False,False,True,True,False,False,False
62,retired,married,no,no,no,18,may,243,186,1,1,186.0,0,1,0,0.6931471805599453,9.206633510044856,2.0,0,0,False,False,True,True,False,False,True,False,False
41,admin.,married,no,yes,no,18,may,327,361,1,1,361.0,1,1,0,1.3862943611198906,8.83200393125627,2.0,0,0,True,False,False,False,True,False,False,True,False
29,admin.,single,no,yes,no,19,may,30,357,1,1,357.0,1,1,0,0.6931471805599453,8.977020214210413,1.0,0,1,False,True,False,False,False,False,True,False,False
53,technician,married,no,yes,no,19,may,472,90,1,1,90.0,1,1,0,1.9459101490553132,8.859931469616097,1.0,0,0,False,False,True,True,False,False,True,False,False
30,technician,single,no,no,no,19,may,212,-1,1,0,,0,1,0,0.0,9.209640126861789,2.0,1,0,False,False,False,True,False,False,True,False,False
37,management,married,no,no,no,20,may,291,202,1,1,202.0,0,1,0,1.791759469228055,9.218804450388312,2.0,0,0,False,True,False,True,False,False,False,True,False
78,retired,married,no,no,no,20,may,351,-1,1,0,,0,1,0,0.0,9.21602418844448,3.0,1,0,False,False,False,False,True,False,False,False,True
47,blue-collar,married,no,yes,no,21,may,226,91,1,1,91.0,1,1,0,2.1972245773362196,9.038008749211576,3.0,0,0,False,False,True,True,False,False,True,False,False
61,technician,married,no,no,no,21,may,214,-1,1,0,,0,1,0,0.0,8.992184362173012,4.0,1,0,False,False,False,True,False,False,True,False,False
46,self-employed,married,no,no,no,21,may,588,386,1,1,386.0,0,1,0,1.3862943611198906,8.92996487470684,1.0,0,0,True,False,False,True,False,False,True,False,False
31,unemployed,single,no,no,no,21,may,374,185,1,1,185.0,0,1,0,1.0986122886681098,9.155356063643422,1.0,0,0,False,True,False,True,False,False,True,False,False
21,student,single,no,no,no,24,may,382,89,1,1,89.0,0,1,0,2.0794415416798357,8.862766742283796,1.0,0,0,False,False,True,True,False,False,True,False,False
71,retired,married,no,no,no,24,may,341,133,1,1,133.0,0,1,0,1.3862943611198906,9.218209330354878,2.0,0,0,True,False,False,True,False,True,False,False,False
52,admin.,single,no,yes,no,24,may,699,378,1,1,378.0,1,1,0,2.302585092994046,8.93260863037757,1.0,0,0,True,False,False,True,False,False,True,False,False
25,student,single,no,no,no,24,may,323,353,1,1,353.0,0,1,0,1.3862943611198906,9.26501793326688,2.0,0,0,False,True,False,True,False,False,True,False,False
60,technician,married,no,no,no,25,may,641,-1,1,0,,0,0,0,0.0,8.831857935197906,4.0,1,0,False,False,False,True,False,False,True,False,False
30,admin.,single,no,yes,no,25,may,681,181,1,1,181.0,1,1,0,1.0986122886681098,8.8698199525084,1.0,0,0,False,False,True,True,False,False,True,False,False
29,unemployed,single,no,no,no,25,may,393,-1,1,0,,0,1,0,0.0,8.842026529498812,1.0,1,0,False,False,False,True,False,False,False,True,False
52,management,married,no,no,no,25,may,272,-1,1,0,,0,1,0,0.0,8.886962034866128,1.0,1,0,False,False,False,True,False,False,False,True,False
59,management,married,no,no,no,25,may,500,358,1,1,358.0,0,1,0,1.0986122886681098,9.056722883310583,4.0,0,0,True,False,False,False,True,True,False,False,False
38,technician,married,no,no,no,26,may,332,-1,1,0,,0,1,0,0.0,8.861350110795998,1.0,1,0,False,False,False,True,False,False,True,False,False
33,services,single,no,no,no,26,may,289,328,1,1,328.0,0,1,0,0.6931471805599453,9.18296917518005,1.0,0,0,False,False,True,True,False,False,True,False,False
31,technician,single,no,no,no,26,may,405,205,1,1,205.0,0,1,0,1.0986122886681098,8.94832604627298,3.0,0,0,True,False,False,True,False,False,True,False,False
40,technician,married,no,no,no,26,may,175,89,1,1,89.0,0,1,0,2.0794415416798357,9.117676687112763,3.0,0,0,False,True,False,True,False,False,True,False,False
28,technician,married,no,no,no,26,may,236,-1,1,0,,0,1,0,0.0,8.934718614016768,1.0,1,0,False,False,False,True,False,False,True,False,False
66,management,married,no,yes,no,26,may,135,90,1,1,90.0,1,1,0,2.4849066497880004,9.104757609401117,2.0,0,0,False,False,True,True,False,False,False,False,True
32,admin.,single,no,no,no,26,may,530,-1,1,0,,0,1,0,0.0,8.880863609867356,2.0,1,0,False,False,False,True,False,False,True,False,False
67,retired,married,no,no,no,26,may,283,135,1,1,135.0,0,1,0,1.791759469228055,9.021477467138807,2.0,0,0,False,False,True,False,True,True,False,False,False
39,unemployed,divorced,no,yes,no,27,may,93,555,1,1,555.0,1,1,0,1.0986122886681098,8.8698199525084,1.0,0,1,False,True,False,False,False,False,True,False,False
